COG,num_ORFs_begin,average_ORF_length,raw_alignment_length,num_ORFs_in_tree,trimmed_alignment_length,num_iterations,num_events,earliest_event_type,left_date,mid_date,right_date,exit_status,time_stamp
COG4525,5,252.4,272,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-07-21_06:04:10
COG4592,3,324.0,343,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-07-21_06:05:16
COG4605,18,322.8888888888889,367,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-07-21_06:06:13
COG4606,19,300.2105263157895,378,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-07-21_06:06:56
COG4693,3,418.3333333333333,793,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-07-21_06:08:04
COG5386,9,821.1111111111111,2428,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-07-21_06:10:20
COG5455,17,172.64705882352942,425,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-07-21_06:11:04
COG5569,68,285.80882352941177,1823,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-07-21_06:11:55
COG4116,16,197.25,275,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-07-25_16:20:03
COG4125,9,144.88888888888889,175,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-07-25_16:21:02
COG4194,16,294.25,576,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-07-25_17:10:22
COG4222,93,676.3978494623656,10073,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-02_04:13:21
COG4223,24,494.9166666666667,2346,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-02_04:14:18
COG4224,42,79.64285714285714,391,NA,NA,NA,NA,NA,NA,NA,NA,less_than_100_alignment_len,2024-08-02_04:15:11
COG4244,209,309.39712918660285,7993,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-02_04:21:04
COG4253,17,567.5882352941177,1471,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-02_06:08:36
COG4259,14,379.14285714285717,906,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-02_08:13:44
COG1084,79,396.1392405063291,1755,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-02_19:47:23
COG4278,36,241.69444444444446,865,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-02_20:05:59
COG4288,34,372.61764705882354,2887,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-02_22:33:05
COG4289,28,499.10714285714283,1643,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-02_22:33:49
COG4292,68,342.70588235294116,1437,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-02_22:34:50
COG4295,59,327.7457627118644,2007,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-02_23:50:43
COG4296,14,238.0,384,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-02_23:51:20
COG4298,13,93.53846153846153,101,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-03_01:29:55
COG4304,2,173.0,181,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-03_01:30:39
COG4306,11,201.0,442,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-03_01:31:16
COG4307,60,347.2,762,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-03_01:32:08
COG4309,65,161.75384615384615,1122,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-03_01:32:53
COG4316,3,137.0,149,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-03_02:49:07
COG4318,9,248.33333333333334,429,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-03_02:49:52
COG4322,11,298.90909090909093,749,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-03_03:30:24
COG4329,15,169.33333333333334,315,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-03_09:29:08
COG4331,4,140.5,171,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-03_10:09:16
COG4332,7,179.14285714285714,224,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-03_10:09:58
COG4337,25,217.72,1337,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-03_16:12:08
COG4338,30,96.93333333333334,737,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-03_16:12:48
COG4345,11,154.54545454545453,333,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-03_16:38:03
COG4353,6,197.66666666666666,247,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-03_17:39:10
COG4357,8,135.5,260,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-03_18:24:03
COG4367,1,284.0,285,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-03_22:28:49
COG4377,30,271.96666666666664,649,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-04_00:19:44
COG4380,30,252.26666666666668,1158,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-04_00:58:28
COG4390,4,107.25,114,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-04_00:59:11
COG4391,93,68.34408602150538,286,NA,NA,NA,NA,NA,NA,NA,NA,less_than_100_alignment_len,2024-08-04_00:59:51
COG4393,57,260.03508771929825,858,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-04_01:00:35
COG4394,10,334.4,420,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-04_01:01:15
COG4408,1,436.0,437,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-04_02:50:43
COG4423,30,84.4,148,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-04_03:37:39
COG4425,3,558.6666666666666,588,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-04_03:38:15
COG4443,37,85.13513513513513,265,NA,NA,NA,NA,NA,NA,NA,NA,less_than_100_alignment_len,2024-08-04_05:24:46
COG1223,49,383.6326530612245,1692,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-04_07:42:45
COG4456,89,77.71910112359551,283,NA,NA,NA,NA,NA,NA,NA,NA,less_than_100_alignment_len,2024-08-04_09:02:11
COG4457,7,987.2857142857143,1075,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-04_09:02:54
COG4458,7,878.0,990,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-04_09:03:34
COG4460,7,132.85714285714286,168,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-04_09:04:14
COG4461,32,330.125,2617,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-04_09:05:04
COG4466,81,91.0,211,NA,NA,NA,NA,NA,NA,NA,NA,less_than_100_alignment_len,2024-08-04_09:05:48
COG4470,17,129.05882352941177,289,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-04_09:06:29
COG4471,15,92.66666666666667,154,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-04_09:07:12
COG4472,95,86.62105263157895,197,NA,NA,NA,NA,NA,NA,NA,NA,less_than_100_alignment_len,2024-08-04_09:07:57
COG4476,6,87.5,96,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-04_11:08:57
COG4479,5,111.0,282,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-04_11:50:16
COG4481,127,69.4015748031496,204,NA,NA,NA,NA,NA,NA,NA,NA,less_than_100_alignment_len,2024-08-04_11:50:59
COG4483,12,72.41666666666667,100,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-04_11:51:36
COG4495,3,86.0,91,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-04_16:37:41
COG4499,3,409.3333333333333,443,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-05_03:25:44
COG4509,29,258.58620689655174,532,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-05_04:13:06
COG4519,4,90.0,103,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-05_12:05:49
COG4538,19,240.0,685,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-05_13:58:10
COG4625,190,926.7473684210527,26910,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-05_16:29:19
COG4628,46,90.76086956521739,564,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-05_16:30:09
COG4642,44,338.54545454545456,2828,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-05_16:58:16
COG4649,53,365.188679245283,3900,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-05_17:55:18
COG4652,1,666.0,667,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-05_17:56:03
COG4655,30,895.0666666666667,7536,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-05_17:57:19
COG4682,6,113.0,151,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-06_00:28:38
COG4687,2,125.5,130,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-06_02:01:13
COG4688,7,506.2857142857143,772,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-06_02:01:59
COG4697,2,486.0,500,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-06_02:02:41
COG4698,3,203.0,228,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-06_02:03:24
COG4699,2,113.5,130,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-06_02:04:11
COG4700,27,475.55555555555554,5112,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-06_02:05:05
COG4701,16,144.75,239,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-06_02:05:44
COG4702,6,162.83333333333334,181,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-06_02:06:31
COG4703,1,76.0,77,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-06_02:07:26
COG4709,41,238.41463414634146,1296,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-06_08:50:42
COG4711,17,249.58823529411765,467,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-06_08:51:40
COG4712,18,244.16666666666666,616,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-06_08:52:30
COG4713,12,438.5,791,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-06_08:53:16
COG4714,16,266.1875,435,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-06_08:54:13
COG4715,257,854.0077821011673,16132,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-06_09:44:54
COG4719,64,934.53125,14959,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-06_11:04:27
COG4727,1,279.0,280,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-06_11:56:40
COG4728,51,88.3529411764706,623,NA,NA,NA,NA,NA,NA,NA,NA,less_than_100_alignment_len,2024-08-06_11:57:44
COG4746,8,87.875,122,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-07_13:41:01
COG4748,82,405.4268292682927,3546,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-08_20:45:06
COG4749,8,197.0,222,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-08_20:45:59
COG4755,4,141.5,158,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-08_23:01:34
COG4762,22,226.1818181818182,961,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-09_03:36:24
COG4763,6,350.8333333333333,453,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-09_03:37:13
COG4768,18,153.22222222222223,338,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-09_05:37:21
COG4808,2,196.5,252,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-09_15:48:03
COG4811,2,160.0,174,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-09_15:49:15
COG4814,3,357.0,554,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-09_15:50:14
COG4815,7,147.0,182,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-09_15:51:09
COG4834,7,325.57142857142856,482,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-10_01:33:13
COG4835,1,124.0,125,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-10_01:34:07
COG4836,12,80.16666666666667,96,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-10_01:35:04
COG4838,13,96.6923076923077,124,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-10_01:35:42
COG4840,9,75.22222222222223,92,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-10_01:36:37
COG4841,7,99.42857142857143,136,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-10_01:37:22
COG4842,42,440.0,8379,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-10_01:38:45
COG4844,28,104.82142857142857,485,NA,NA,NA,NA,NA,NA,NA,NA,less_than_100_alignment_len,2024-08-10_06:49:26
COG4847,3,106.66666666666667,114,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-10_06:50:14
COG4848,20,270.1,531,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-10_06:51:17
COG4854,9,147.0,265,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-10_08:33:31
COG4858,5,240.2,293,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-10_11:23:13
COG4859,35,284.7142857142857,2987,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-10_11:24:12
COG1326,17,192.41176470588235,271,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-13_11:20:39
COG1365,7,301.14285714285717,378,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-13_21:32:29
COG1532,66,66.45454545454545,231,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-08-21_18:51:23
COG1582,146,73.06164383561644,230,NA,NA,NA,NA,NA,NA,NA,NA,less_than_100_alignment_len,2024-08-27_16:42:08
COG1645,41,195.90243902439025,1285,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-09-03_15:46:06
COG1673,45,247.4,976,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-09-04_03:34:47
COG1800,5,384.2,672,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-09-17_23:18:15
COG1931,48,157.27083333333334,432,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-10-02_17:59:48
COG2000,21,205.85714285714286,468,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-10-03_14:14:51
COG4627,152,263.3157894736842,4674,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-10-18_22:40:20
COG3126,9,324.6666666666667,978,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-10-18_22:40:20
COG3472,99,505.16161616161617,2548,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-10-18_22:40:21
COG5352,35,156.31428571428572,720,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-10-18_22:42:22
COG4585,1303,477.27551803530315,22094,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-10-18_22:42:25
COG2863,637,311.2448979591837,11991,43,294,125,49,dup,2080.08,1996.3325,1912.585,everything_successful,2024-10-18_23:24:58
COG1145,466,441.34120171673817,9238,54,1152,162,76,spe,3243.665,3243.665,3243.665,everything_successful,2024-10-19_00:14:00
COG0531,1568,490.02104591836735,12429,325,619,None,436,spe,3243.33,3243.33,3243.33,everything_successful,2024-10-19_00:57:19
COG1478,231,279.86147186147184,2070,182,277,400,313,spe,3573.7,3573.7,3573.7,everything_successful,2024-10-19_01:29:21
COG3909,78,154.57692307692307,546,71,161,240,96,hgt,2637.165,2345.0699999999997,2052.975,everything_successful,2024-10-19_01:52:53
COG1035,180,381.72222222222223,3875,97,448,177,124,spe,2612.48,2612.48,2612.48,everything_successful,2024-10-19_02:05:52
COG1148,858,562.2599067599068,7682,113,1155,213,191,spe,3099.385,3099.385,3099.385,everything_successful,2024-10-19_02:15:04
COG0710,169,308.26627218934914,1486,47,525,184,71,spe,2571.645,2571.645,2571.645,everything_successful,2024-10-19_02:35:02
COG2849,87,331.88505747126436,5065,22,278,104,30,spe,1833.445,1833.445,1833.445,everything_successful,2024-10-19_02:35:49
COG3072,21,887.2857142857143,1123,17,970,200,28,spe,1850.35,1850.35,1850.35,everything_successful,2024-10-19_03:07:19
COG3131,70,538.7142857142857,2352,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-10-19_03:08:07
COG0690,574,82.602787456446,1105,110,126,3001,201,hgt,2620.3,2566.9825,2513.665,everything_successful,2025-01-20_00:29:45
COG3907,41,257.9024390243902,928,37,258,175,53,spe,2202.3100000000004,2202.3100000000004,2202.3100000000004,everything_successful,2024-10-19_03:45:18
COG3316,232,177.5,1329,84,263,121,92,spe,2039.37,2039.37,2039.37,everything_successful,2024-10-19_04:24:38
COG0703,664,229.69126506024097,3881,605,196,None,NA,NA,NA,NA,NA,ecceTERA_failed,2024-10-19_04:47:26
COG5276,490,733.2836734693877,59923,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-10-19_04:49:13
COG1013,1398,291.9384835479256,5803,616,358,None,NA,NA,NA,NA,NA,ecceTERA_failed,2024-10-19_05:38:48
COG1135,174,302.4022988505747,1042,112,351,600,175,spe,2616.05,2616.05,2616.05,everything_successful,2024-10-19_05:47:00
COG1698,59,90.83050847457628,249,NA,NA,NA,NA,NA,NA,NA,NA,less_than_100_alignment_len,2024-10-19_05:48:48
COG1269,259,631.3861003861003,4337,231,687,236,342,spe,3347.57,3347.57,3347.57,everything_successful,2024-10-19_05:59:47
COG0413,604,270.1158940397351,1886,567,292,3001,NA,NA,NA,NA,NA,ecceTERA_failed,2024-10-19_06:15:48
COG0057,1063,329.6190028222013,2700,977,342,None,NA,NA,NA,NA,NA,ecceTERA_failed,2024-10-19_06:20:34
COG0460,615,396.4926829268293,1667,446,463,None,NA,NA,NA,NA,NA,ecceTERA_failed,2024-10-19_06:21:51
COG0341,640,315.7,4868,596,323,None,1094,spe,3794.005,3794.005,3794.005,everything_successful,2024-10-19_06:34:19
COG1739,212,205.12735849056602,927,186,219,3001,272,hgt,3456.59,3306.115,3155.64,everything_successful,2024-10-19_06:40:20
COG1556,191,213.01570680628274,1447,130,249,817,205,hgt,2406.6099999999997,2308.085,2209.56,everything_successful,2024-10-19_06:43:20
COG3403,8,244.625,363,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-10-19_06:44:06
COG1403,930,226.71827956989247,9009,63,336,200,70,spe,1912.0149999999999,1912.0149999999999,1912.0149999999999,everything_successful,2025-01-20_21:15:50
COG3608,392,350.5688775510204,8969,211,373,2000,279,spe,3076.16,3076.16,3076.16,everything_successful,2024-10-19_07:46:14
COG3659,171,484.6608187134503,3001,82,627,224,119,spe,2612.48,2612.48,2612.48,everything_successful,2025-01-22_17:17:58
COG1781,91,178.53846153846155,939,86,163,700,153,spe,3099.385,3099.385,3099.385,everything_successful,2024-10-19_08:08:46
COG1586,415,170.77590361445783,2417,78,228,225,130,hgt,2961.955,2716.4225,2470.8900000000003,everything_successful,2025-01-21_10:41:36
COG3045,21,173.76190476190476,496,21,172,122,34,spe,1587.505,1587.505,1587.505,everything_successful,2024-10-19_08:14:57
COG3273,129,392.1162790697674,2627,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-10-19_08:15:50
COG5587,97,232.08247422680412,1121,91,245,200,136,hgt,2722.52,2526.505,2330.49,everything_successful,2024-10-19_08:48:13
COG1527,103,326.3592233009709,664,87,365,338,149,spe,2898.43,2898.43,2898.43,everything_successful,2024-10-19_09:03:29
COG3789,7,155.14285714285714,223,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-10-19_09:04:21
COG3031,137,291.13868613138686,1750,114,326,700,169,spe,2852.8500000000004,2852.8500000000004,2852.8500000000004,everything_successful,2024-10-19_10:22:49
COG2810,134,491.94776119402985,3904,34,1054,125,35,hgt,2337.75,2060.54,1783.33,everything_successful,2024-10-19_10:44:11
COG3707,254,213.57874015748033,4262,183,240,400,305,spe,3110.52,3110.52,3110.52,everything_successful,2024-10-19_11:20:17
COG1321,449,199.37193763919822,3515,99,241,300,161,spe,2951.08,2951.08,2951.08,everything_successful,2024-10-19_12:20:57
COG3787,26,155.76923076923077,259,23,178,400,36,spe,2138.89,2138.89,2138.89,everything_successful,2024-10-19_12:40:47
COG2262,683,423.47730600292823,3927,128,565,700,229,spe,3243.33,3243.33,3243.33,everything_successful,2024-10-19_12:55:46
COG2150,45,228.62222222222223,755,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-10-19_12:57:34
COG5360,145,619.4344827586207,4758,65,715,226,79,spe,2761.99,2761.99,2761.99,everything_successful,2024-10-19_13:12:28
COG1716,1622,391.61035758323055,42835,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-10-19_13:17:13
COG2225,171,584.374269005848,3338,45,758,None,84,hgt,2092.525,1888.1100000000001,1683.6950000000002,everything_successful,2024-10-19_14:14:15
COG3614,93,705.0537634408602,7993,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-10-19_14:16:21
COG2131,462,177.9935064935065,3203,406,179,666,NA,NA,NA,NA,NA,ecceTERA_failed,2024-10-19_14:17:16
COG2135,310,226.9,2533,275,238,3001,410,spe,3037.6549999999997,3037.6549999999997,3037.6549999999997,everything_successful,2024-10-19_14:19:48
COG1272,246,223.83333333333334,1391,229,237,545,304,spe,3121.045,3121.045,3121.045,everything_successful,2024-10-19_14:20:18
COG2019,58,211.44827586206895,532,55,200,130,125,spe,3263.21,3263.21,3263.21,everything_successful,2024-10-19_15:19:26
COG1828,445,278.56404494382025,3798,85,952,157,143,hgt,3066.185,2905.1575000000003,2744.13,everything_successful,2024-10-19_15:33:28
COG4257,428,719.4158878504672,45713,28,692,117,27,hgt,2109.385,1054.6925,0.0,everything_successful,2024-10-19_15:36:14
COG0711,623,181.59711075441413,4316,572,185,None,993,spe,3726.035,3726.035,3726.035,everything_successful,2024-10-19_15:48:26
COG1155,276,538.3949275362319,1204,231,604,None,381,hgt,4370.12,3816.665,3263.21,everything_successful,2024-10-19_15:53:04
COG0394,975,163.2697435897436,3301,659,177,3001,NA,NA,NA,NA,NA,ecceTERA_failed,2024-10-19_16:40:26
COG0653,868,788.8341013824885,25508,608,906,None,1096,spe,3794.005,3794.005,3794.005,everything_successful,2024-10-19_17:44:42
COG5319,58,145.18965517241378,342,55,154,300,114,spe,2263.8050000000003,2263.8050000000003,2263.8050000000003,everything_successful,2024-10-19_18:28:41
COG5482,29,231.86206896551724,336,27,250,None,34,spe,2477.49,2477.49,2477.49,everything_successful,2024-10-19_18:58:54
COG3267,494,338.62348178137654,6042,399,306,1468,640,spe,2952.9,2952.9,2952.9,everything_successful,2024-10-19_20:11:15
COG1014,1699,321.28428487345496,4597,449,612,None,671,hgt,3383.2799999999997,3252.1625,3121.045,everything_successful,2025-01-23_00:11:59
COG5305,335,577.579104477612,11233,87,667,400,175,spe,2705.185,2705.185,2705.185,everything_successful,2025-01-23_08:11:29
COG0627,233,305.1931330472103,5986,163,321,700,211,spe,2310.69,2310.69,2310.69,everything_successful,2024-10-19_22:10:51
COG1274,214,546.6542056074767,1549,176,648,232,248,spe,3099.385,3099.385,3099.385,everything_successful,2024-10-19_22:13:04
COG1045,629,264.4483306836248,7559,94,371,385,133,spe,3549.04,3549.04,3549.04,everything_successful,2024-10-19_22:18:04
COG1479,201,488.66169154228857,5465,94,624,239,106,hgt,2342.6800000000003,2127.3475,1912.0149999999999,everything_successful,2024-10-19_22:44:48
COG1139,425,342.0494117647059,3795,139,556,411,213,hgt,2539.79,2253.9525,1968.1149999999998,everything_successful,2024-10-19_22:54:23
COG0110,868,201.49769585253455,4753,57,263,200,92,spe,2636.74,2636.74,2636.74,everything_successful,2025-01-22_16:08:34
COG3077,130,92.3923076923077,729,NA,NA,NA,NA,NA,NA,NA,NA,less_than_100_alignment_len,2024-10-19_22:55:18
COG2914,65,105.2,343,52,116,300,91,spe,2819.98,2819.98,2819.98,everything_successful,2024-10-20_00:14:58
COG1533,624,314.18589743589746,4682,258,405,500,449,spe,2936.1400000000003,2936.1400000000003,2936.1400000000003,everything_successful,2024-10-20_00:36:27
COG3576,336,190.75892857142858,2448,134,230,489,199,spe,1792.55,1792.55,1792.55,everything_successful,2024-10-20_01:49:48
COG0705,1049,272.04766444232604,9909,199,306,646,342,spe,2991.325,2991.325,2991.325,everything_successful,2024-10-20_02:00:53
COG3635,399,384.5338345864662,2427,347,432,None,568,spe,3522.8500000000004,3522.8500000000004,3522.8500000000004,everything_successful,2024-10-22_14:49:08
COG3734,34,307.94117647058823,482,33,339,133,40,spe,1404.3400000000001,1404.3400000000001,1404.3400000000001,everything_successful,2024-10-20_02:32:14
COG3564,39,120.46153846153847,268,32,136,200,44,hgt,1996.2350000000001,1874.7075,1753.18,everything_successful,2024-10-20_02:38:41
COG1702,549,313.3533697632058,2672,475,343,None,911,spe,3776.2200000000003,3776.2200000000003,3776.2200000000003,everything_successful,2024-10-20_04:17:05
COG3391,1460,552.3027397260274,77448,161,418,900,176,spe,2209.56,2209.56,2209.56,everything_successful,2024-10-20_04:52:03
COG5385,31,212.58064516129033,356,30,224,181,67,spe,2063.06,2063.06,2063.06,everything_successful,2024-10-20_06:25:52
COG1666,258,161.83333333333334,272,253,167,None,433,spe,3611.965,3611.965,3611.965,everything_successful,2024-10-20_06:40:10
COG3877,107,123.48598130841121,297,93,137,None,120,spe,3032.55,3032.55,3032.55,everything_successful,2024-10-20_06:47:08
COG1246,817,204.95226438188496,8466,198,201,500,285,spe,3025.1,3025.1,3025.1,everything_successful,2025-01-23_14:40:29
