Clade, Date (MYA)
GCF.000018105.1.Bacteria.Cyanobacteria,47.68049999999948
1997.61_1705.2,1912.6305000000002
GCF.000316115.1.Bacteria.Cyanobacteria,47.68050000000039
GCA.001698445.1.Bacteria.Cyanobacteria,47.68050000000039
2130.46_1945.44,2086.8260000000005
1942.05_1657.08,1858.9640000000004
GCF.002215035.1.Bacteria.Cyanobacteria,47.67399999999998
GCF.000353285.1.Bacteria.Cyanobacteria,47.67399999999998
2051.72_1881.45,2012.6909000000005
GCF.000317045.1.Bacteria.Cyanobacteria,47.68090000000029
1658.88_1600.4,1664.0819000000006
402.821_91.5961,258.53190000000086
Richelia.intracellularis.HM01,47.681900000000496
Richelia.intracellularis.HH01,47.681900000000496
1498.21_1275.62,1449.0079000000005
1178.07_732.683,1027.3899000000006
Nostoc.sp.PCC7120,47.67790000000059
GCF.000020025.1.Bacteria.Cyanobacteria,47.67790000000059
Fischerella.muscicola.CCMEE5323,47.67790000000059
2385.3_2151.04,2324.4982
GCF.001870225.1.Bacteria.Cyanobacteria,47.67819999999938
2161.01_1865.03,2071.4482
Cyanelle.Glaucophyta.Cyanophora.paradoxa,47.67819999999938
2062.79_1728.66,1956.2271999999998
1907.79_1538.7,1789.8822
1741.06_1372.18,1613.3672000000001
Chloroplast.Rhodophyta.Porphyridium.purpureum,47.677200000000084
Chloroplast.Rhodophyta.Gracilariopsis.lemaneiformis,47.677200000000084
Chloroplast.Rhodophyta.Cyanidioschyzon.merolae,47.68220000000019
1949.34_1523.08,1796.1101999999996
Chloroplast.Streptophyta.Oryza.sativa,47.680199999999786
Chloroplast.Chlorophyta.Koliella.corcontica,47.680199999999786
