COG,metadata,polarity,correlation,corr_above_0.6
COG3752,Mean_Oxygen,positive,0.472306955,FALSE
COG3708,size_fraction,positive,NA,NA
COG4474,Absolute_Latitude,negative,-0.250171508,FALSE
COG5015,sqrt_iron,positive,-0.046309231,FALSE
COG0437,log_depth,positive,0.614512059,TRUE
COG0463,sqrt_iron,negative,-0.118632623,FALSE
COG0813,Mean_Salinity,negative,0.041967083,FALSE
COG1763,log_depth,negative,-0.139953683,FALSE
COG2185,log_depth,positive,0.655680164,TRUE
COG5531,log_depth,positive,0.586162288,FALSE
COG5545,log_NO2NO3,negative,-0.216141721,FALSE
COG5555,Mean_Oxygen,negative,-0.306257453,FALSE
COG1439,Mean_Oxygen,negative,-0.395173416,FALSE
COG1893,Mean_Temperature,positive,0.029054024,FALSE
COG3876,log_depth,positive,0.613385138,TRUE
COG4455,sqrt_iron,positive,0.051622169,FALSE
COG1787,Mean_Temperature,positive,0.654774526,TRUE
COG1804,log_depth,positive,0.537940187,FALSE
COG3126,sqrt_iron,positive,-0.204748363,FALSE
COG3941,log_PO4,positive,-0.36724166,FALSE
COG2253,log_NO2NO3,positive,0.262686977,FALSE
COG4391,size_fraction,positive,NA,NA
COG0182,log_NO2NO3,positive,0.385645297,FALSE
COG0752,log_PO4,negative,-0.663868434,TRUE
COG1315,log_PO4,positive,0.384323339,FALSE
COG1489,log_depth,negative,-0.646732033,TRUE
COG2265,log_PO4,positive,0.500038086,FALSE
COG3747,log_NO2NO3,negative,0.315552037,FALSE
COG4241,log_NO2NO3,negative,-0.672301044,TRUE
COG1378,log_NO2NO3,positive,0.530388218,FALSE
COG3044,log_depth,positive,0.637140856,TRUE
COG4219,log_PO4,positive,0.516461458,FALSE
COG4985,log_depth,positive,-0.013691667,FALSE
COG0767,log_depth,negative,-0.663508941,TRUE
COG0114,sqrt_iron,negative,-0.307046233,FALSE
COG2710,sqrt_iron,negative,-0.11975325,FALSE
COG1585,size_fraction,positive,NA,NA
COG3083,Absolute_Latitude,positive,-0.037409832,FALSE
COG0095,log_NO2NO3,negative,-0.035000507,FALSE
COG3346,Mean_Oxygen,positive,0.472774294,FALSE
COG4266,log_depth,positive,0.3444755,FALSE
COG5516,log_depth,positive,0.445840759,FALSE
COG2993,size_fraction,positive,NA,NA
COG1348,sqrt_iron,negative,-0.100246929,FALSE
COG3785,log_depth,negative,-0.570821497,FALSE
COG3821,log_PO4,positive,0.3822323,FALSE
COG0679,sqrt_iron,negative,-0.072538608,FALSE
COG0690,size_fraction,negative,NA,NA
COG3864,size_fraction,negative,NA,NA
COG0052,Mean_Temperature,positive,0.591125609,FALSE
COG0444,Absolute_Latitude,positive,0.077126222,FALSE
COG1650,log_NO2NO3,positive,0.518432839,FALSE
COG4121,Absolute_Latitude,negative,-1.94E-04,FALSE
COG1074,Mean_Oxygen,positive,0.246085023,FALSE
COG0503,Mean_Temperature,positive,0.397077617,FALSE
COG0769,log_depth,negative,-0.599395191,FALSE
COG0807,Mean_Temperature,positive,0.588069172,FALSE
COG1568,Mean_Salinity,positive,0.042678942,FALSE
COG3711,Mean_Oxygen,positive,-0.272019758,FALSE
COG3804,Mean_Oxygen,negative,-0.279691225,FALSE
COG4330,size_fraction,positive,NA,NA
COG4134,log_depth,negative,-0.532877304,FALSE
COG2025,log_NO2NO3,positive,0.332694214,FALSE
COG0785,Mean_Temperature,positive,0.723754413,TRUE
COG3865,log_PO4,positive,0.173825579,FALSE
COG3478,log_depth,positive,0.05936245,FALSE
COG0298,Mean_Salinity,positive,-0.21759505,FALSE
COG0717,log_PO4,negative,-0.702099164,TRUE
COG4642,Mean_Temperature,negative,-0.782613067,TRUE
COG5446,log_depth,positive,0.653547063,TRUE
COG1937,size_fraction,negative,NA,NA
COG0484,log_PO4,negative,0.14305684,FALSE
COG0483,Mean_Temperature,positive,0.721663166,TRUE
COG1026,log_depth,negative,-0.510711601,FALSE
COG1104,size_fraction,negative,NA,NA
COG1574,size_fraction,positive,NA,NA
COG3731,Mean_Oxygen,negative,0.14759629,FALSE
COG1773,log_depth,negative,-0.660781672,TRUE
COG3350,sqrt_iron,positive,0.300383249,FALSE
COG0066,size_fraction,positive,NA,NA
COG1289,Mean_Oxygen,positive,-0.262400196,FALSE
COG1676,Mean_Oxygen,negative,-0.375963783,FALSE
COG3398,log_NO2NO3,positive,0.235131403,FALSE
COG0279,Mean_Oxygen,negative,-0.409708124,FALSE
COG1492,sqrt_iron,negative,-0.224394518,FALSE
COG1925,log_depth,positive,0.376654773,FALSE
COG2217,log_depth,positive,0.459113967,FALSE
COG3544,Mean_Oxygen,positive,0.257777211,FALSE
COG5328,Mean_Oxygen,positive,0.45357822,FALSE
COG5339,log_depth,positive,0.279847316,FALSE
COG1232,log_NO2NO3,positive,0.507401826,FALSE
COG1132,size_fraction,negative,NA,NA
COG0791,log_depth,negative,-0.69368682,TRUE
COG3269,Absolute_Latitude,positive,-0.174854304,FALSE
COG0328,log_PO4,negative,-0.598378483,FALSE
COG4391,log_NO2NO3,positive,0.433451535,FALSE
COG1200,sqrt_iron,negative,-0.199317748,FALSE
COG3805,Mean_Temperature,positive,0.116738499,FALSE
COG2922,Absolute_Latitude,positive,0.250840361,FALSE
COG3199,sqrt_iron,positive,0.030776374,FALSE
COG4598,log_depth,negative,0.386940663,FALSE
COG4649,size_fraction,positive,NA,NA
COG1121,Mean_Temperature,positive,0.695473435,TRUE
COG3484,log_PO4,negative,-0.835445245,TRUE
COG4181,log_depth,negative,-0.600382725,TRUE
COG3740,log_NO2NO3,negative,-0.136269335,FALSE
COG0413,log_PO4,negative,-0.716803497,TRUE
COG4653,Mean_Oxygen,positive,-0.174448425,FALSE
COG0620,Mean_Temperature,positive,-0.386464989,FALSE
COG2309,log_depth,positive,0.363853696,FALSE
COG0070,log_depth,negative,-0.563122306,FALSE
COG1431,size_fraction,positive,NA,NA
COG3028,sqrt_iron,positive,0.153495854,FALSE
COG3536,log_PO4,positive,0.253378458,FALSE
COG5319,log_depth,negative,-0.677618166,TRUE
COG3040,sqrt_iron,positive,0.038273282,FALSE
COG3137,size_fraction,positive,NA,NA
COG0592,log_NO2NO3,positive,-0.404006052,FALSE
COG1577,log_NO2NO3,positive,0.590709376,FALSE
COG5373,size_fraction,positive,NA,NA
COG0417,sqrt_iron,positive,-0.021761881,FALSE
COG0706,log_depth,negative,-0.649654419,TRUE
COG4279,sqrt_iron,positive,0.322607509,FALSE
COG5026,Absolute_Latitude,negative,-0.01099614,FALSE
COG0478,log_NO2NO3,positive,0.423010633,FALSE
COG3634,log_PO4,positive,0.630240745,TRUE
COG4682,log_NO2NO3,negative,0.440589178,FALSE
COG2012,log_NO2NO3,positive,0.497146474,FALSE
COG2836,log_PO4,positive,0.517424643,FALSE
COG3216,size_fraction,negative,NA,NA
COG3800,Mean_Oxygen,negative,0.464359678,FALSE
COG3013,size_fraction,positive,NA,NA
COG4541,Absolute_Latitude,negative,-0.031885502,FALSE
COG3398,Mean_Temperature,positive,-0.197746759,FALSE
COG2402,size_fraction,positive,NA,NA
COG2376,size_fraction,positive,NA,NA
COG0863,Mean_Oxygen,negative,-0.170320646,FALSE
COG2770,log_PO4,positive,0.451456259,FALSE
COG2515,log_PO4,positive,0.675155984,TRUE
COG4544,Mean_Temperature,positive,-0.177176161,FALSE
COG2768,Mean_Salinity,positive,0.14548114,FALSE
COG4988,size_fraction,positive,NA,NA
COG2047,log_NO2NO3,positive,0.467938976,FALSE
COG1997,size_fraction,positive,NA,NA
COG0010,log_NO2NO3,positive,0.313452143,FALSE
COG0801,size_fraction,negative,NA,NA
COG4044,Mean_Temperature,positive,0.203858557,FALSE
COG0450,log_depth,positive,0.35958528,FALSE
COG0007,log_NO2NO3,negative,0.102523787,FALSE
COG0028,Mean_Oxygen,negative,0.01932239,FALSE
COG5451,Absolute_Latitude,negative,-0.111059363,FALSE
COG0434,size_fraction,positive,NA,NA
COG4301,Mean_Salinity,positive,0.13297616,FALSE
COG4630,log_NO2NO3,positive,0.615345175,TRUE
COG5456,Mean_Oxygen,negative,-0.487051403,FALSE
COG3656,size_fraction,positive,NA,NA
COG3549,log_depth,positive,0.575276907,FALSE
COG5470,log_depth,negative,-0.638811652,TRUE
COG4308,log_NO2NO3,positive,0.272898121,FALSE
COG3938,log_NO2NO3,positive,0.705862127,TRUE
COG4963,size_fraction,positive,NA,NA
COG5428,sqrt_iron,positive,0.358527694,FALSE
COG2385,sqrt_iron,negative,-0.118764461,FALSE
COG2852,log_PO4,positive,0.577015495,FALSE
COG0620,size_fraction,positive,NA,NA
COG2829,size_fraction,positive,NA,NA
COG4821,log_depth,positive,0.273882953,FALSE
COG0364,size_fraction,negative,NA,NA
COG1297,Mean_Oxygen,negative,-0.487214344,FALSE
COG3429,log_NO2NO3,negative,-0.63412743,TRUE
COG0638,log_NO2NO3,positive,0.517854155,FALSE
COG1159,size_fraction,negative,NA,NA
COG3666,log_PO4,positive,0.57197008,FALSE
COG4959,Mean_Temperature,positive,-0.233618425,FALSE
COG2390,log_PO4,positive,0.397341338,FALSE
COG1327,log_depth,negative,-0.719137047,TRUE
COG4285,Mean_Salinity,negative,-0.325383202,FALSE
COG0414,Mean_Oxygen,positive,0.295140837,FALSE
COG1545,Mean_Salinity,positive,0.104838181,FALSE
COG1568,size_fraction,positive,NA,NA
COG2319,Mean_Salinity,positive,0.294222604,FALSE
COG2972,log_depth,positive,0.584577643,FALSE
COG4046,Absolute_Latitude,positive,0.09194636,FALSE
COG0053,Mean_Oxygen,negative,-0.444895315,FALSE
COG0221,log_NO2NO3,negative,-0.57518858,FALSE
COG1326,size_fraction,positive,NA,NA
COG4091,Mean_Temperature,positive,0.707029046,TRUE
COG5607,log_NO2NO3,negative,-0.344867055,FALSE
COG1945,Absolute_Latitude,positive,-0.055652436,FALSE
COG2220,log_depth,negative,-0.624309201,TRUE
COG4374,size_fraction,positive,NA,NA
COG1823,log_depth,positive,0.166476194,FALSE
COG1882,Mean_Oxygen,negative,-0.329248441,FALSE
COG2370,log_depth,positive,-0.024419999,FALSE
COG0459,log_depth,positive,0.372295871,FALSE
COG1009,Mean_Temperature,positive,0.039858796,FALSE
COG2412,Mean_Salinity,positive,-0.087249227,FALSE
COG3967,log_PO4,positive,0.41861946,FALSE
COG3869,size_fraction,positive,NA,NA
COG4336,log_PO4,positive,0.224277992,FALSE
COG0300,sqrt_iron,positive,0.141512085,FALSE
COG0432,log_PO4,negative,-0.097189576,FALSE
COG1100,sqrt_iron,negative,-0.156662519,FALSE
COG4097,log_depth,positive,0.399785959,FALSE
COG0561,Mean_Salinity,positive,-0.124550504,FALSE
COG0491,size_fraction,positive,NA,NA
COG0621,log_depth,negative,-0.625904448,TRUE
COG1159,sqrt_iron,negative,-0.193055422,FALSE
COG3365,log_NO2NO3,positive,0.417336424,FALSE
COG1382,size_fraction,positive,NA,NA
COG5008,sqrt_iron,positive,0.152831118,FALSE
COG4388,size_fraction,positive,NA,NA
COG0184,log_NO2NO3,positive,-0.360605233,FALSE
COG2380,Absolute_Latitude,positive,0.150562526,FALSE
COG3583,Mean_Oxygen,negative,-0.486273843,FALSE
COG1685,size_fraction,positive,NA,NA
COG5281,Absolute_Latitude,negative,-0.107081734,FALSE
COG1457,size_fraction,positive,NA,NA
COG1814,size_fraction,positive,NA,NA
COG3363,size_fraction,positive,NA,NA
COG3009,size_fraction,positive,NA,NA
COG5146,Absolute_Latitude,positive,0.07019473,FALSE
COG2862,log_depth,negative,-0.53021828,FALSE
COG4185,log_depth,positive,0.532033143,FALSE
COG0481,log_depth,negative,-0.602871669,TRUE
COG3508,sqrt_iron,positive,-0.226960243,FALSE
COG2202,size_fraction,positive,NA,NA
COG1617,size_fraction,positive,NA,NA
COG3576,log_depth,positive,0.622875368,TRUE
COG0498,log_NO2NO3,positive,0.412415946,FALSE
COG1405,log_NO2NO3,positive,0.505303347,FALSE
COG0146,sqrt_iron,positive,0.289072259,FALSE
COG1813,size_fraction,positive,NA,NA
COG3769,sqrt_iron,negative,0.220604769,FALSE
COG0831,log_NO2NO3,negative,-0.523590683,FALSE
COG1351,size_fraction,negative,NA,NA
COG1386,log_PO4,negative,-0.546249795,FALSE
COG1628,size_fraction,positive,NA,NA
COG4276,log_NO2NO3,positive,0.156758667,FALSE
COG5562,size_fraction,positive,NA,NA
COG1202,sqrt_iron,positive,0.250439301,FALSE
COG4298,log_depth,positive,0.385097844,FALSE
COG3530,Mean_Oxygen,positive,-0.15018045,FALSE
COG0412,Mean_Temperature,positive,-0.449877117,FALSE
COG1631,size_fraction,positive,NA,NA
COG3642,log_NO2NO3,positive,0.526805949,FALSE
COG5012,Mean_Oxygen,negative,-0.203575541,FALSE
COG1470,Mean_Salinity,positive,0.240719736,FALSE
COG1589,log_NO2NO3,negative,-0.415180074,FALSE
COG1807,size_fraction,negative,NA,NA
COG4692,Mean_Oxygen,negative,-0.333464261,FALSE
COG3222,Mean_Oxygen,positive,0.195701659,FALSE
COG5146,Mean_Temperature,positive,0.521953236,FALSE
COG1920,size_fraction,positive,NA,NA
COG3008,log_PO4,positive,0.471502243,FALSE
COG3197,log_depth,positive,0.352531304,FALSE
COG4791,size_fraction,positive,NA,NA
COG5512,size_fraction,positive,NA,NA
COG0477,sqrt_iron,positive,0.290665307,FALSE
COG1005,Mean_Temperature,positive,0.014245498,FALSE
COG0795,sqrt_iron,negative,-0.26196298,FALSE
COG2109,log_NO2NO3,negative,-0.319119273,FALSE
COG2091,log_depth,positive,0.663474665,TRUE
COG0763,log_depth,negative,-0.641459227,TRUE
COG2339,size_fraction,positive,NA,NA
COG1876,log_NO2NO3,negative,-0.607083011,TRUE
COG1543,log_NO2NO3,negative,-0.643495066,TRUE
COG1543,sqrt_iron,negative,-0.124147504,FALSE
COG3396,sqrt_iron,positive,-0.019226492,FALSE
COG0113,size_fraction,negative,NA,NA
COG5324,sqrt_iron,negative,-0.359971532,FALSE
COG1608,Mean_Oxygen,negative,-0.439031731,FALSE
COG3811,log_depth,positive,0.390026803,FALSE
COG5321,Mean_Oxygen,positive,0.235781129,FALSE
COG5586,log_NO2NO3,positive,0.149497362,FALSE
COG1694,log_depth,negative,-0.630489109,TRUE
COG2316,log_NO2NO3,positive,0.513560445,FALSE
COG3615,log_depth,positive,0.153544383,FALSE
COG4718,Absolute_Latitude,negative,-0.306081797,FALSE
COG0482,log_depth,negative,-0.470490717,FALSE
COG1782,Absolute_Latitude,positive,-0.025635984,FALSE
COG3019,size_fraction,negative,NA,NA
COG4325,size_fraction,positive,NA,NA
COG0291,log_PO4,negative,-0.621386878,TRUE
COG1776,log_depth,positive,0.495848722,FALSE
COG3741,Mean_Oxygen,positive,-0.046067364,FALSE
COG1354,size_fraction,negative,NA,NA
COG0202,Mean_Temperature,positive,0.544179811,FALSE
COG3496,Mean_Oxygen,positive,0.570071719,FALSE
COG0428,Mean_Temperature,negative,-0.251845215,FALSE
COG1569,sqrt_iron,positive,0.41880691,FALSE
COG5340,size_fraction,positive,NA,NA
COG0240,log_NO2NO3,positive,-0.024078628,FALSE
COG1478,log_depth,positive,0.690791142,TRUE
COG3319,Mean_Salinity,positive,-0.169257633,FALSE
COG4178,log_NO2NO3,negative,-0.628055181,TRUE
COG4319,Mean_Salinity,positive,-0.114322654,FALSE
COG4262,log_PO4,positive,0.571066616,FALSE
COG4932,log_PO4,negative,0.137422646,FALSE
COG0645,log_depth,positive,0.580928049,FALSE
COG5477,Mean_Oxygen,negative,0.077763679,FALSE
COG4108,Mean_Oxygen,positive,0.263153129,FALSE
COG0164,log_NO2NO3,positive,-0.375200364,FALSE
COG2384,sqrt_iron,positive,0.020307057,FALSE
COG1858,log_depth,positive,0.412755333,FALSE
COG5301,Mean_Salinity,negative,0.228499866,FALSE
COG1087,sqrt_iron,negative,-0.230832628,FALSE
COG5607,Mean_Salinity,positive,0.4200604,FALSE
COG4175,log_NO2NO3,positive,0.381409637,FALSE
COG3236,Mean_Salinity,positive,-0.266097031,FALSE
COG3527,sqrt_iron,positive,0.402005103,FALSE
COG1636,Mean_Oxygen,positive,0.302462004,FALSE
COG4266,sqrt_iron,positive,-0.139655744,FALSE
COG3126,size_fraction,positive,NA,NA
COG3099,Absolute_Latitude,positive,0.112226933,FALSE
COG0813,log_depth,positive,-0.395110028,FALSE
COG4302,sqrt_iron,positive,-0.26893066,FALSE
COG3253,log_NO2NO3,positive,0.480419912,FALSE
COG4802,sqrt_iron,positive,0.476836127,FALSE
COG1182,log_depth,negative,-0.620636804,TRUE
COG1227,sqrt_iron,positive,0.075611837,FALSE
COG1725,log_NO2NO3,negative,-0.505628535,FALSE
COG4530,log_depth,negative,-0.651582164,TRUE
COG1317,sqrt_iron,positive,0.022250728,FALSE
COG4347,log_NO2NO3,positive,0.396402668,FALSE
COG1708,Mean_Temperature,positive,-0.206476204,FALSE
COG1914,Absolute_Latitude,negative,-0.244526913,FALSE
COG2250,Mean_Salinity,positive,0.208958682,FALSE
COG2810,log_depth,positive,0.674402095,TRUE
COG5343,size_fraction,positive,NA,NA
COG0264,log_depth,negative,-0.648468038,TRUE
COG4548,log_depth,positive,0.699748532,TRUE
COG0749,size_fraction,negative,NA,NA
COG1842,size_fraction,positive,NA,NA
COG1624,log_NO2NO3,negative,-0.38477569,FALSE
COG0637,size_fraction,negative,NA,NA
COG3251,size_fraction,positive,NA,NA
COG3083,log_PO4,positive,0.335006217,FALSE
COG2894,log_NO2NO3,negative,-0.595342955,FALSE
COG3372,log_depth,positive,0.679034882,TRUE
COG2316,Mean_Salinity,positive,-0.180207387,FALSE
COG4300,size_fraction,positive,NA,NA
COG0667,Absolute_Latitude,positive,0.407522264,FALSE
COG1369,Mean_Temperature,positive,-0.224991911,FALSE
COG1915,Absolute_Latitude,positive,0.073709034,FALSE
COG4112,log_depth,positive,0.513436914,FALSE
COG3454,sqrt_iron,positive,0.318918937,FALSE
COG1181,sqrt_iron,negative,-0.195280196,FALSE
COG5602,size_fraction,positive,NA,NA
COG1167,log_PO4,positive,0.45388245,FALSE
COG0456,log_depth,positive,0.531342477,FALSE
COG2238,Mean_Oxygen,negative,-0.446764257,FALSE
COG2101,Mean_Oxygen,negative,-0.418900686,FALSE
COG2154,log_PO4,negative,-0.660992718,TRUE
COG3569,Mean_Oxygen,negative,-0.369778184,FALSE
COG2519,size_fraction,positive,NA,NA
COG1256,Mean_Oxygen,positive,0.181920666,FALSE
COG1203,Absolute_Latitude,negative,-0.154512479,FALSE
COG1943,log_PO4,positive,0.515129865,FALSE
COG4257,log_depth,positive,0.657508094,TRUE
COG1643,Mean_Oxygen,positive,0.238136714,FALSE
COG4347,size_fraction,positive,NA,NA
COG1610,log_NO2NO3,positive,-0.290099933,FALSE
COG3689,size_fraction,positive,NA,NA
COG1312,log_depth,positive,0.574702731,FALSE
COG3186,log_NO2NO3,positive,0.636218551,TRUE
COG1841,log_depth,positive,0.534293908,FALSE
COG0681,log_PO4,negative,-0.639068391,TRUE
COG0506,log_depth,positive,0.480080075,FALSE
COG1454,log_NO2NO3,positive,0.161863077,FALSE
COG2262,log_NO2NO3,positive,0.689477739,TRUE
COG4925,size_fraction,positive,NA,NA
COG4875,Mean_Temperature,positive,-0.443334499,FALSE
COG5377,Absolute_Latitude,negative,-0.206259091,FALSE
COG5039,Mean_Oxygen,positive,-0.334041599,FALSE
COG3819,log_depth,positive,0.528084502,FALSE
COG3041,log_depth,positive,0.625214777,TRUE
COG0574,size_fraction,positive,NA,NA
COG1107,sqrt_iron,positive,0.267287333,FALSE
COG4695,Mean_Temperature,negative,0.086372888,FALSE
COG3079,log_depth,positive,0.549862929,FALSE
COG1108,sqrt_iron,negative,-0.228360658,FALSE
COG3737,log_NO2NO3,positive,0.423081504,FALSE
COG4850,log_NO2NO3,negative,0.318224906,FALSE
COG5400,Mean_Temperature,positive,-0.207959837,FALSE
COG3889,log_depth,positive,0.677859902,TRUE
COG2358,size_fraction,positive,NA,NA
COG0673,Absolute_Latitude,positive,0.054207311,FALSE
COG1687,sqrt_iron,positive,0.171254521,FALSE
COG4391,Absolute_Latitude,positive,0.201721998,FALSE
COG0381,log_NO2NO3,positive,0.068021591,FALSE
COG1480,size_fraction,negative,NA,NA
COG5430,log_depth,positive,0.485440766,FALSE
COG2352,log_depth,negative,-0.545699703,FALSE
COG1125,log_depth,positive,0.559985254,FALSE
COG3267,size_fraction,positive,NA,NA
COG1569,log_PO4,positive,0.206868343,FALSE
COG2193,log_depth,positive,-0.284618229,FALSE
COG3325,size_fraction,positive,NA,NA
COG0140,log_NO2NO3,negative,-0.675609026,TRUE
COG0255,Mean_Temperature,negative,-0.547135518,FALSE
COG2747,log_depth,positive,0.317454751,FALSE
COG1180,size_fraction,positive,NA,NA
COG1288,log_depth,positive,0.524951712,FALSE
COG3904,Mean_Oxygen,positive,0.153985842,FALSE
COG1331,log_NO2NO3,positive,0.581762198,FALSE
COG1386,Mean_Oxygen,negative,0.085532692,FALSE
COG1671,Mean_Oxygen,positive,0.137656717,FALSE
COG3659,Mean_Oxygen,negative,-0.455739432,FALSE
COG3661,log_depth,positive,0.621966723,TRUE
COG3905,Absolute_Latitude,negative,-0.071501128,FALSE
COG5581,size_fraction,positive,NA,NA
COG0457,Mean_Salinity,positive,-0.14017461,FALSE
COG3617,sqrt_iron,positive,-0.327585697,FALSE
COG4326,log_depth,positive,0.273542828,FALSE
COG0087,Mean_Oxygen,negative,0.040588241,FALSE
COG0373,log_depth,negative,0.220327338,FALSE
COG3168,sqrt_iron,positive,-0.010923574,FALSE
COG5331,log_PO4,positive,0.110405448,FALSE
COG1189,log_NO2NO3,negative,-0.533891415,FALSE
COG3766,log_depth,positive,0.186206111,FALSE
COG0040,log_depth,negative,-0.430542507,FALSE
COG1524,sqrt_iron,positive,-0.147115623,FALSE
COG2199,size_fraction,positive,NA,NA
COG4976,sqrt_iron,positive,-0.016472244,FALSE
COG3412,Mean_Oxygen,negative,-0.257198622,FALSE
COG2389,size_fraction,positive,NA,NA
COG2425,log_PO4,positive,-0.174526324,FALSE
COG2967,log_PO4,positive,0.617115316,TRUE
COG1784,size_fraction,positive,NA,NA
COG3131,size_fraction,positive,NA,NA
COG1287,Mean_Oxygen,negative,-0.415262624,FALSE
COG2200,log_PO4,positive,0.463042087,FALSE
COG2140,size_fraction,positive,NA,NA
COG3762,size_fraction,positive,NA,NA
COG3031,size_fraction,positive,NA,NA
COG0440,log_depth,negative,-0.660872538,TRUE
COG5450,size_fraction,positive,NA,NA
COG2118,Mean_Salinity,positive,-0.061419151,FALSE
COG1631,Mean_Oxygen,negative,-0.408922635,FALSE
COG5589,size_fraction,positive,NA,NA
COG0051,log_NO2NO3,positive,-0.405159775,FALSE
COG0123,log_NO2NO3,positive,-0.39030559,FALSE
COG1195,log_NO2NO3,negative,-0.640834423,TRUE
COG1467,log_NO2NO3,positive,0.492796611,FALSE
COG2351,log_NO2NO3,positive,0.277075147,FALSE
COG2951,log_depth,negative,-0.594625089,FALSE
COG3431,size_fraction,positive,NA,NA
COG3732,log_depth,positive,-0.332312555,FALSE
COG4138,log_NO2NO3,negative,0.349642371,FALSE
COG1683,sqrt_iron,positive,-0.07638029,FALSE
COG0837,Mean_Oxygen,positive,0.295781383,FALSE
COG0314,log_PO4,positive,0.576929436,FALSE
COG3907,Mean_Oxygen,negative,-0.433459455,FALSE
COG0213,Mean_Oxygen,negative,-0.384408794,FALSE
COG1161,log_NO2NO3,negative,-0.18291647,FALSE
COG4107,sqrt_iron,positive,0.312077034,FALSE
COG4354,sqrt_iron,positive,0.293795164,FALSE
COG3239,log_depth,negative,-0.699898007,TRUE
COG4607,size_fraction,positive,NA,NA
COG1294,size_fraction,positive,NA,NA
COG4987,log_PO4,positive,0.102216373,FALSE
COG3054,Mean_Oxygen,negative,-0.068047732,FALSE
COG0395,sqrt_iron,positive,0.332144976,FALSE
COG3222,sqrt_iron,negative,-0.134652842,FALSE
COG1757,log_PO4,positive,0.647961608,TRUE
COG2001,log_NO2NO3,positive,-0.229983482,FALSE
COG5491,Absolute_Latitude,positive,0.101205389,FALSE
COG0490,size_fraction,positive,NA,NA
COG1074,log_NO2NO3,negative,-0.075208324,FALSE
COG4801,log_NO2NO3,positive,0.249604899,FALSE
COG0190,log_PO4,negative,-0.340503956,FALSE
COG0512,Mean_Temperature,positive,0.610308772,TRUE
COG3142,log_NO2NO3,positive,0.006951846,FALSE
COG1307,Mean_Salinity,positive,-0.009279204,FALSE
COG5304,Mean_Oxygen,negative,-0.267600432,FALSE
COG0857,sqrt_iron,negative,-0.140468364,FALSE
COG0374,size_fraction,positive,NA,NA
COG0617,size_fraction,negative,NA,NA
COG0217,log_NO2NO3,positive,-0.267175384,FALSE
COG3024,Mean_Oxygen,positive,0.407929656,FALSE
COG2203,log_NO2NO3,negative,-0.398005621,FALSE
COG1820,log_PO4,positive,0.347670199,FALSE
COG1961,Mean_Temperature,negative,0.098431565,FALSE
COG0824,Mean_Oxygen,positive,0.309882576,FALSE
COG0265,Mean_Temperature,positive,0.60867331,TRUE
COG0326,Mean_Temperature,negative,0.3794897,FALSE
COG0819,log_NO2NO3,negative,-0.452972995,FALSE
COG1749,Mean_Oxygen,positive,0.193849183,FALSE
COG3566,sqrt_iron,negative,-0.359859073,FALSE
COG3764,log_depth,positive,0.272222731,FALSE
COG5314,size_fraction,positive,NA,NA
COG5322,log_NO2NO3,negative,-0.650090914,TRUE
COG0295,sqrt_iron,positive,-0.058503629,FALSE
COG5449,log_depth,positive,0.567722577,FALSE
COG0543,Mean_Oxygen,negative,-0.21943708,FALSE
COG0692,Mean_Oxygen,positive,0.51850246,FALSE
COG1115,sqrt_iron,positive,-0.041419243,FALSE
COG0322,log_depth,negative,-0.624251111,TRUE
COG3311,log_depth,positive,0.602226671,TRUE
COG1853,log_NO2NO3,negative,-0.468820186,FALSE
COG3726,sqrt_iron,positive,-0.044558182,FALSE
COG2064,log_depth,positive,0.416259839,FALSE
COG4865,size_fraction,positive,NA,NA
COG1923,sqrt_iron,positive,0.18944932,FALSE
COG5419,log_depth,positive,0.405696686,FALSE
COG3072,size_fraction,positive,NA,NA
COG1690,size_fraction,positive,NA,NA
COG1428,Mean_Temperature,negative,-0.211448233,FALSE
COG1685,log_NO2NO3,positive,0.50305733,FALSE
COG3521,size_fraction,positive,NA,NA
COG1121,Mean_Oxygen,positive,0.266850981,FALSE
COG4733,log_NO2NO3,negative,-0.336325901,FALSE
COG0002,size_fraction,negative,NA,NA
COG5587,Mean_Temperature,negative,-0.603881378,TRUE
COG3773,Absolute_Latitude,negative,-0.218635354,FALSE
COG0823,size_fraction,positive,NA,NA
COG1981,sqrt_iron,positive,0.631885163,TRUE
COG2755,Mean_Oxygen,positive,0.483605554,FALSE
COG5322,sqrt_iron,negative,-0.108975457,FALSE
COG1140,log_PO4,positive,0.5386985,FALSE
COG3850,log_depth,positive,0.60606609,TRUE
COG0117,Mean_Temperature,positive,0.634977697,TRUE
COG1015,Mean_Salinity,negative,-0.403482239,FALSE
COG3091,Mean_Temperature,negative,-0.484268053,FALSE
COG4956,sqrt_iron,negative,-0.09284473,FALSE
COG3018,Mean_Oxygen,positive,-1.45E-04,FALSE
COG0458,sqrt_iron,negative,-0.283062624,FALSE
COG0492,log_PO4,negative,-0.650581934,TRUE
COG3016,size_fraction,positive,NA,NA
COG1873,Mean_Salinity,positive,0.134590199,FALSE
COG4093,log_depth,positive,0.414052509,FALSE
COG0380,Mean_Salinity,positive,0.371006832,FALSE
COG1947,size_fraction,negative,NA,NA
COG1045,sqrt_iron,negative,0.171258133,FALSE
COG1967,Mean_Temperature,positive,0.06056564,FALSE
COG1695,log_PO4,positive,0.462695905,FALSE
COG1168,sqrt_iron,positive,0.243829564,FALSE
COG0726,size_fraction,positive,NA,NA
